"date","cloud_cover","mean_prep","pot_evap","mean_tmp","max_tmp","min_tmp","diurnal_tmp_range","vapour_pressure","wet_day_frq","PET","spei1","spei_ 3","spei_ 6","spei_ 9","spei_ 12"
1970-06-16,73,23.6,3.9,27.7,30.4,25,5.4,29.7,6.36,106.321344253295,-1.24716307461998,0.325194842324471,0.767242382222708,2.07376775956638,1.88301632872701
1970-07-16,71.9,55.8,4.2,27.4,30.4,24.4,6,27.9,6.18,116.026799194932,0.432923656768418,-0.293219623526783,0.962819765798936,1.74684658113187,2.01049417623403
1970-08-16,73.4,90.2,4.1,26.9,29.8,24.1,5.7,27.7,11.04,114.99586736841,0.836343332405517,0.0450905094171566,0.464690755941537,2.11234220593078,1.7789979225901
1970-09-16,72.5,51.2,4,26.8,29.7,23.9,5.8,27.7,8.33,112.620632441844,-0.497304370636944,0.173792693749125,0.308183628830013,0.69003891842993,1.84246117123132
1970-10-16,70.4,146,3.7,26.8,30,23.7,6.3,28.2,11.8,117.188506188654,-0.225360126908751,-0.0349073492611684,-0.269382904131991,0.658468238189854,1.50110236327488
1970-11-16,68.6,287.6,3.4,26.6,29.8,23.4,6.4,28.2,13.8,107.30882676175,1.00022809735297,0.395092735084969,0.342013443056617,0.542923736837526,1.97211819564697
1970-12-16,58.1,113.6,3.7,25.2,28.6,21.8,6.8,25,9.83,107.025510822565,-0.4824175327053,0.186509853012437,0.241244078301173,0.276040537527742,0.645610198848883
1971-01-16,53.8,125.8,4.2,25.5,29.1,21.9,7.2,24.8,5.4,113.521062921029,0.600140934960745,0.544500764173591,0.394207392466183,0.168621303102484,0.808199604503388
1971-02-15,45.1,59.3,4.6,25.9,29.8,22,7.8,25.1,4.31,115.637911925437,0.0604153296084619,-0.0444042704252347,0.17479505733978,0.160413132003119,0.342796157038922
1971-03-16,47.3,46.7,4.6,26.6,30.5,22.8,7.7,26.6,6.04,134.401089211385,-0.614839087789956,0.0605064039752435,0.124101281351734,0.185168560582802,0.218321499941605
1971-04-16,55,110,4.3,27.4,30.9,24,6.9,28.4,7.55,125.811159992518,0.0339358197188371,-0.41023492416598,0.186026089997474,0.121287471875818,-0.0395924429523752
1971-05-16,70,55.7,3.9,27.7,30.6,24.9,5.7,29.9,8.27,115.645083234961,-0.650157241353977,-0.86771668045816,-0.546927157609062,-0.237280475492381,-0.213710843782451
1971-06-16,73,40.3,3.8,26.9,29.6,24.3,5.3,28.6,6.36,103.596040506817,-0.379555416296292,-0.629525737876111,-0.470433690884371,-0.223023641838691,-0.119218989104814
1971-07-16,71.5,78.1,4.2,27,30,24,6,27.1,6.18,115.000013361349,1.00777365216468,-0.214128359930898,-0.529325095973297,0.0241111121024947,-0.00751015338632879
1971-08-16,72.1,57.6,4.1,26.5,29.4,23.6,5.8,26.5,7.28,114.833734526243,-0.00441342750910686,0.23140705694391,-0.585311085551498,-0.466241755385815,-0.176976923544775
1971-09-16,72.9,136,4,26.5,29.4,23.7,5.7,27.2,8.69,111.01972785007,1.24763409741154,1.1200236662124,0.356759981411666,0.232173225276369,0.267472095727096
1971-10-16,67.6,101.3,3.8,26.6,29.8,23.5,6.3,27.4,12.05,116.663585668212,-0.982756891372764,0.0885272120680254,-0.111166565547969,-0.454007748826613,0.0386234307765199
1971-11-16,61.3,87.9,3.7,26.1,29.5,22.7,6.8,26.6,13.61,109.36578287422,-1.77188621975353,-1.18236374865116,-0.983801756522584,-1.32243236144051,-1.19178969467162
1971-12-16,60.2,246.4,3.5,25.1,28.3,21.9,6.4,25.6,10.4,103.58853154025,1.15669924385351,-0.657860208880699,0.0233425075365636,-0.371615064774026,-0.384920884110993
1972-01-16,50.1,23.8,4.3,25.4,29.1,21.7,7.4,24.3,5.4,114.821154945422,-1.26174545506211,-0.906448873289887,-0.671383824674273,-0.759805263417089,-0.946553796678232
1972-02-15,44.1,2.7,4.6,25.6,29.5,21.7,7.8,24.4,4.31,114.844058983157,-1.51366487672567,-0.265672295068732,-1.02710544860881,-0.910330137569849,-1.22947902268283
1972-03-16,45.4,17.6,4.7,26.5,30.5,22.5,8,25.7,5.52,136.531977393628,-1.46427524676692,-1.94090474048862,-1.69793723275792,-1.14039646416855,-1.30601734659794
1972-04-16,57.7,86.5,4.2,27.5,31,24.1,6.9,28.9,6.42,126.089195705209,-0.526015060412231,-1.74791155055557,-1.63295922775707,-1.42230133839685,-1.43013737446461
1972-05-16,72,207.4,3.8,26.9,29.7,24.1,5.6,28.5,9.08,112.487146631921,1.81849885986341,0.458486427665021,0.015934678586368,-0.704922646080705,-0.612771148500205
1972-06-16,69.2,50.5,4.2,27.8,30.6,25,5.6,28.9,6.36,108.510318564964,-0.160788383692646,1.05673018150748,-0.936882109340005,-1.12708451325315,-0.590199679097432
1972-07-16,71.5,62.8,4.3,27.8,30.9,24.8,6.1,28.1,6.18,118.154414108751,0.570015355024956,1.51495391719207,-0.217094259959389,-0.824368584800902,-0.686514287327427
1972-08-16,70.8,48.4,4.4,27.3,30.3,24.4,5.9,27.3,3.92,118.041719252566,-0.402447420150084,-0.239049127634822,0.201061827900407,-0.116600372551852,-0.759396258805903
1972-09-16,72.2,150.3,4.1,27.3,30.2,24.5,5.7,28.5,9.41,113.022338499,1.39681774069998,0.922701793625015,1.30234570309015,-0.303516090709834,-0.691182408359094
1972-10-16,72,288.8,3.7,26.5,29.6,23.4,6.2,27.5,12.45,115.343427164385,1.95328875678749,1.70719992666184,2.01598031106251,1.13553852339808,0.313351671212227
1972-11-16,65.2,221.7,3.6,26.5,29.9,23.2,6.7,27.6,13.87,109.671432219743,0.0855032996664356,1.55903004712516,1.38800028646405,1.42201774696777,0.999595356787597
1972-12-16,61.2,124.9,3.6,26.6,29.8,23.4,6.4,28.2,9.53,107.210508167531,-0.30465163919295,0.770789993312922,1.05757376845182,1.34980264250966,0.361408001098292
1973-01-16,47.7,34.8,4.6,26.1,30,22.3,7.7,24.7,5.05,119.158916697234,-1.13433667064726,-0.772224023108453,0.650248761511455,1.14620452413181,0.393949096913067
1973-02-15,45.4,22.7,4.8,27.2,31.1,23.3,7.8,27,4.31,119.077941341983,-1.04957533458656,-1.31398121558931,0.471423341794427,0.357748341249491,0.466365662341426
1973-03-16,46.4,49.5,4.8,27.7,31.6,23.8,7.8,28,5.52,138.466386403303,-0.648660760981626,-1.40264597529835,-0.188396847007411,0.230896766320869,0.58196955163543
1973-04-16,57.7,93.4,4.3,28.3,31.8,24.9,6.9,30.2,7.92,128.313481406734,-0.414669478984531,-1.17049316095382,-1.23770577299646,0.0337810307393414,0.619887651982035
1973-05-16,68.4,123.8,4.2,28.3,31.3,25.4,5.9,30.3,8.06,119.206263437945,0.686974920599528,-0.276262505936486,-1.14581782111293,0.276730871183714,0.202521494443457
1973-06-16,74,209.5,4.1,27.5,30.3,24.8,5.5,28.6,7.58,106.94754469157,2.70868833183325,1.71835283013021,0.179035013782422,0.674243986193435,0.939362352017721
1973-07-16,73.9,25.7,4.2,27.7,30.7,24.8,5.9,28.3,6.18,115.946765732815,-0.65550972803492,1.80316934093025,0.616747376600924,-0.206444865366911,0.773471698054766
1973-08-16,73.9,50,4,26.7,29.6,23.9,5.7,27.4,8.13,114.481919357825,-0.232284874277664,1.70311814776515,0.920574440371762,-0.303292751556187,0.798855979975632
1973-09-16,72.5,40,4,27.1,30,24.2,5.8,28.1,9.05,113.378170328224,-0.862265890781179,-1.0984407294662,0.815283398805217,-0.401807981611245,0.276840550297092
1973-10-16,71,203.4,3.7,26.9,30,23.8,6.2,28.3,12.29,116.384902804695,0.78227158484307,0.0482580236980997,1.29085165729889,0.417764854144692,-0.188715687132761
1973-11-16,63.4,175.4,3.6,26.4,29.8,23.1,6.7,27.4,13.87,109.424146014062,-0.594467596111764,-0.239225692816797,0.701093585292676,0.412660451953321,-0.471298548846498
1973-12-16,60,273.5,3.6,25.5,28.8,22.3,6.5,26.2,10.65,105.489729222935,1.34979803727462,0.876949237935534,0.392076199167269,1.13921999768809,0.38822566346296
1974-01-16,50.2,1.7,4.3,25.2,29,21.5,7.5,23.8,5.28,115.193000771764,-1.68679558625579,-0.102450232536487,-0.064280222659191,0.765466955061129,0.224200026792577
1974-02-15,44.1,71,4.7,25.8,29.8,21.8,8,24.5,5.09,116.84307702547,0.315617176991164,0.372128463770085,0.0370927476224763,0.677329434065902,0.485748564539643
1974-03-16,46.5,25.9,4.7,27,30.9,23.1,7.8,26.7,6.04,136.336134304791,-1.2316694365535,-1.40336851316725,-0.0773080791939939,-0.483947735414445,0.345418909791992
1974-04-16,57,163.2,4.3,27.6,31.1,24.2,6.9,28.9,11.55,126.367231417899,1.09811402410837,0.108302766321423,-0.0687220933584906,-0.0565362481500682,0.709469573939428
1974-05-16,69.1,85.8,3.9,27.1,30,24.2,5.8,28.5,8.88,114.990430975306,0.0415844806801482,-0.05336069660414,0.224313363927287,-0.0206600626759927,0.574120369910249
1974-06-16,67.8,55.3,4.2,27.4,30.2,24.6,5.6,28.2,6.36,107.558473665271,0.0651446177290531,0.597030589091862,-0.849089606687292,0.130903197418667,-0.226757707724178
1974-07-16,71.4,43.8,4.3,27.3,30.4,24.3,6.1,27.4,6.18,116.860280328808,0.0207056052448415,-0.127649697955802,-0.0640109055854525,-0.178215109696882,-0.144048650879144
1974-08-16,72.5,63.2,4.2,26.9,29.9,24,5.9,27,8.28,116.99594543859,0.098728149204119,-0.165886106548647,-0.169919023492216,0.107774442977947,-0.0862673715981718
1974-09-16,73.3,101.1,3.9,26.3,29.2,23.4,5.8,26.8,9.05,111.358069297877,0.709860579239313,0.305455819099965,0.596323270139175,-0.596275939465997,0.236483284832914
1974-10-16,64.9,49.6,4,26.9,30.2,23.7,6.5,27.7,11.39,119.300701762553,-1.77978354562925,-1.09782081479021,-1.01072348962798,-0.761335843479625,-0.641033016848669
1974-11-16,61.3,117.5,3.7,26.3,29.7,22.9,6.8,26.8,13.3,109.864032454512,-1.40675427441849,-1.8077862720382,-1.72839816006681,-1.46435968006274,-1.03882996351329
1974-12-16,55.1,193.5,3.9,25.9,29.4,22.5,6.9,26,10.27,109.68999082383,0.587878709735866,-1.32125441055954,-1.11742041893832,-0.736657276620729,-1.55408268713484
1975-01-16,50.1,76.3,4.4,25.4,29.2,21.7,7.5,24,5.28,115.728159892654,-0.277340932000164,-0.712558959447073,-1.13550357881978,-1.11088003326258,-1.04972005913014
1975-02-15,46.3,69.5,4.6,26.3,30.2,22.4,7.8,25.7,4.31,116.696382515143,0.28381417748605,0.272704450573299,-1.04655211908618,-1.06452915375164,-1.036958534472
1975-03-16,47.5,157.6,4.6,26.7,30.5,22.9,7.6,26.8,6.38,133.675700178302,1.55660986839084,0.701027274833453,-0.657941197541126,-0.491159524793009,-0.273774497561633
1975-04-16,57.7,134.9,4.3,27.8,31.3,24.3,7,28.7,9.15,127.699706874664,0.538401463469746,1.25081911730359,0.164021061713893,-0.332902466148725,-0.409589557871588
1975-05-16,70,174.7,4,27.7,30.6,24.8,5.8,29.3,8.06,116.527051433773,1.4413945588704,1.95892088986334,1.2747661405258,0.13627447431133,0.086548900826181
1975-06-16,72.9,108.4,3.9,26.9,29.6,24.2,5.4,28.1,6.36,104.45195798071,1.57222947049505,1.6959363914274,1.6649495820237,0.253802983627739,0.36206817557686
1975-07-16,72.5,78.8,4.2,27,30.1,24,6.1,27,8.72,116.083800060843,0.999813549997198,1.86220483964434,2.09540578783304,1.05625974032034,0.517732284317741
1975-08-16,73.6,74.5,4,27,29.9,24.2,5.7,28,12.24,115.252841373703,0.45951391021338,1.46021821605486,2.18514772471508,1.61083419960309,0.58252205833851
1975-09-16,73.1,64.4,3.9,26.5,29.4,23.7,5.7,27.5,8.33,111.01972785007,-0.0874982523360988,0.474054224087456,1.52696386698767,1.55237199175742,0.404630349470287
1975-10-16,70.8,84.3,3.7,27,30.2,23.9,6.3,28.6,11.88,117.713426709096,-1.26561932418476,-0.909181529867021,0.88393416307224,1.34745605537069,0.605867920102784
1975-11-16,67.1,209.2,3.4,26.2,29.5,22.9,6.6,27.5,13.87,107.990893327227,-0.0732492569517071,-0.83779908709795,0.0701468992816158,1.21193308584365,1.07567677378144
1975-12-16,59.2,140,3.7,25.4,28.8,22.1,6.7,25.4,10.27,106.853292951232,-0.0699355184111401,-0.697902356760047,-0.413539370675019,0.527000673091172,0.850746421496498
1976-01-16,50.9,61,4.2,25.2,28.9,21.6,7.3,24.4,5.17,113.646715873163,-0.526081595476812,-0.446132956759795,-0.828019593594009,0.222125766928557,0.765846882269093
1976-02-15,43.8,1.8,4.6,26,29.9,22.2,7.7,25.7,4.31,115.288625907975,-1.55346738201478,-1.00419879485905,-1.28731213621034,-0.633866941139784,0.415469259213746
1976-03-16,43.6,46.5,4.8,26.5,30.5,22.6,7.9,25.7,6.04,135.829102244841,-0.658373348688518,-1.25268378556661,-1.34869649236842,-1.10387994460405,-0.205339450123875
1976-04-16,57.9,56,4.2,27.4,30.9,24,6.9,28.5,4.7,125.811159992518,-1.23309372274265,-1.76923006957636,-1.33705893123462,-1.55130647310626,-0.595858109262178
1976-05-16,67,33.4,4.1,28.1,31,25.2,5.8,30.1,5.34,117.551465072752,-1.2277176454005,-1.82929619940087,-1.80196633276941,-1.87020474175772,-1.35690964209181
1976-06-16,64.7,21.5,4.4,27.7,30.6,24.9,5.7,28.7,6.36,109.354835460288,-1.48692800756737,-1.91286426482896,-2.2064390958025,-1.9585205984119,-1.81072219346451
1976-07-16,70.4,22.8,4.3,27.7,30.8,24.7,6.1,28.2,6.18,117.895587352762,-0.871394383583142,-1.85612392891729,-2.4362615538085,-1.89410463844325,-2.02038926806879
1976-08-16,71.6,55.7,4.2,27.1,30,24.2,5.8,27.6,5.28,116.389044700414,-0.111331623179309,-1.36711126025391,-2.15179897504962,-2.12586827678798,-2.15351014211809
1976-09-16,72.5,23.3,4,27.1,30,24.2,5.8,28.2,8.33,113.378170328224,-1.41772021619947,-1.38039440684294,-2.33255186783168,-2.50674275380628,-2.34442746378637
1976-10-16,69.1,150.6,3.8,27,30.2,23.9,6.3,28.2,11.88,117.713426709096,-0.152729292044543,-0.8671796335331,-2.15907725011546,-2.37404018326008,-2.21009914581357
1976-11-16,68.7,307.2,3.4,26.6,29.8,23.5,6.3,28.7,14.06,106.587071378506,1.23348169105823,0.358285738390576,-0.347769310481222,-1.39403536528721,-1.83317353860182
1976-12-16,59.4,251.9,3.7,26.2,29.5,22.9,6.6,26.8,10.34,107.891949809337,1.16644818696514,1.18538891684713,0.623266246997738,-0.422007379868593,-1.1861602462097
1977-01-16,48.8,17.8,4.5,25.7,29.5,21.9,7.6,24.1,5.28,117.170520018286,-1.42057247020299,0.877136357564675,0.307120265984847,-0.530339417228424,-1.3584976577752
1977-02-15,47.6,88.6,4.5,26.2,30.1,22.4,7.7,25.9,4.7,115.814457725115,0.719116538763057,0.445822370826799,0.477925872781212,0.00974233634193011,-0.86742180558031
1977-03-16,47.5,102.4,4.6,27.2,31,23.4,7.6,27.7,5.87,135.177674337609,0.677458602226508,-0.223654614914825,0.877186265462545,0.374125880934689,-0.523075414497763
1977-04-16,58.5,89.9,4.2,27.9,31.3,24.6,6.7,29.9,9.84,125.344285032938,-0.427302696864162,0.403965017200864,0.862901844413332,0.391134416330364,-0.317057965121243
1977-05-16,72.1,191.8,3.7,27.1,29.9,24.3,5.6,29.1,8.88,112.990444827142,1.66402915337585,1.28836614370657,0.976518326135136,0.913370119407151,0.548311085883659
1977-06-16,72.3,57.2,4,27.5,30.3,24.8,5.5,29.1,7.58,106.94754469157,0.159422369508893,1.01897015215034,0.450255330654247,1.19234173927864,0.714696239442342
1977-07-16,71.5,55.1,4.4,27.7,30.8,24.7,6.1,27.8,7.02,117.895587352762,0.356511258920741,1.3757665099517,1.2310510440063,1.3222177571084,0.839127518643099
1977-08-16,71.2,35.6,4.3,27,30,24.1,5.9,27.1,5.49,117.257388892084,-0.819951735918774,-0.450968935381522,0.812801970834936,0.762415123982574,0.750665298688259
1977-09-16,71.7,65.3,4.2,27.4,30.4,24.5,5.9,28.2,8.33,115.242771913632,-0.175225273893096,-0.558950840974671,0.425462296228651,0.0860230540417055,0.913740058327839
1977-10-16,75.9,282.5,3.5,26.4,29.5,23.4,6.1,28,15.74,114.280326604799,1.89390459991836,0.975140029887134,1.49420957150833,1.45565220036777,1.48042972616457
1977-11-16,66.5,225.1,3.5,26.8,30,23.6,6.4,28.7,13.93,107.792199855272,0.162134451930363,1.05890511315281,0.798465699272359,1.29631661852436,1.22145579148696
1977-12-16,59.1,74.3,3.7,26.3,29.6,23,6.6,27.1,10.15,108.137158786177,-1.18097833692612,0.439408087578501,0.162435205378564,0.556747295692826,0.366371698955962
1978-01-16,51.3,23.3,4.4,26.1,29.8,22.4,7.4,25.4,5.05,116.681682919075,-1.30675166092468,-1.25999637977123,-0.359035830731799,0.263414471791797,0.395045824880014
1978-02-15,47.7,16.2,4.5,26.8,30.6,23,7.6,27.3,4.7,116.496575069344,-1.16440825534207,-1.97195711258261,-0.489752022977039,-0.63532448856531,-0.0159808448838315
1978-03-16,48.9,57.5,4.6,27.3,31.2,23.5,7.7,27.9,5.52,136.517641797391,-0.385739992875234,-1.43396369715925,-0.53226231970033,-0.717870355038554,-0.268962823858517
1978-04-16,58.8,107.3,4.2,28.2,31.6,24.9,6.7,30.5,14.12,126.166214770859,-0.0365829281498571,-0.899483235558378,-1.44168138790273,-0.762564443958217,-0.156007296079591
1978-05-16,70.2,157,3.9,27.7,30.6,24.9,5.7,29.8,8.06,115.645083234961,1.23531375331113,0.546467184375498,-1.1581691836254,-0.210242732645454,-0.332471806123265
1978-06-16,72.6,14.8,3.9,27.5,30.2,24.8,5.4,29.2,6.36,105.853997685149,-1.63810863720942,0.304805089374932,-1.07356204060621,-0.420390835793044,-0.56832300214801
1978-07-16,73.9,22.6,4.1,27.2,30.2,24.3,5.9,27.7,6.18,114.674024067252,-0.735618875078962,0.0642947652154889,-0.728746456401659,-1.34305363316889,-0.722652092189623
1978-08-16,74.2,26.1,4,27,29.8,24.2,5.6,27.8,4.62,114.110023106645,-1.05017930965257,-1.83857956272212,-0.656906065860142,-1.74690244544544,-0.763582404001937
1978-09-16,72.5,44,4,27.1,30,24.2,5.8,28.3,8.69,113.378170328224,-0.737028309546207,-1.43711004187766,-0.741842644326416,-1.58135698651185,-0.864556543568804
1978-10-16,70.4,139.6,3.7,26.9,30,23.8,6.2,28.1,12.37,116.384902804695,-0.324780017568645,-1.10393318800568,-0.867786686241359,-1.24435577711772,-1.73814888602734
1978-11-16,63.5,404.9,3.6,26.5,29.8,23.2,6.6,27.5,13.68,108.72719487264,2.11280457357892,1.15133477370824,0.333474915120786,0.510065952702852,-0.786237945940178
1978-12-16,63.8,158.1,3.4,26.4,29.5,23.4,6.1,28.6,10.71,104.313997811414,0.218931102598518,1.16317689274392,0.57754901973823,0.580325025933157,-0.283502940803294
1979-01-16,52.5,33.6,4.2,26.5,30.1,23,7.1,26.8,5.05,115.46360231906,-1.08649107679054,1.02810400448355,0.347113132410533,0.258704292541803,-0.187854776139425
1979-02-15,50.2,79.4,4.4,27,30.7,23.3,7.4,27.9,5.48,115.468992519093,0.535288552733788,-0.303124476890019,0.618858878168636,-0.00526511310712742,0.171743811341819
1979-03-16,50.2,26.7,4.5,27.4,31.2,23.7,7.5,28.6,5.87,135.031432724777,-1.17410112285573,-0.940873579091786,0.494866107895654,-0.0420750348782514,0.000487711239001648
1979-04-16,58,54.9,4.3,28.5,31.9,25.2,6.7,31,6.38,126.988144508779,-1.28458195986885,-1.12495610592465,0.26633632992767,-0.244501487313365,-0.258723670395837
1979-05-16,72.3,39.7,3.7,28,30.8,25.2,5.6,31.3,7.86,115.255286705637,-1.02137720955103,-1.96696776949333,-1.41526515424187,-0.332512706227293,-0.879056713793171
1979-06-16,74.2,81.5,3.9,28.1,30.8,25.4,5.4,30.4,7.58,107.256037389588,0.920439850115327,-1.08288148984145,-1.5311982870805,-0.05833180118873,-0.524355536870546
1979-07-16,75.1,33.8,4.1,27.6,30.6,24.7,5.9,28.6,6.18,115.692217399702,-0.309009228956621,-0.574558247552262,-1.29817765495405,-0.04238824418779,-0.470522731996838
1979-08-16,72.5,26.9,4.2,27.4,30.3,24.6,5.7,28.2,3.77,116.280737394873,-1.10055475413444,-0.504665974446138,-1.86586894383621,-1.51433931326967,-0.480706402600286
1979-09-16,74.6,140.6,3.8,26.6,29.4,23.8,5.6,28,9.05,110.165621785823,1.31581923912889,0.253430279067689,-0.703145555336829,-1.24152924317567,0.049123964852762
1979-10-16,69.5,155.3,3.8,26.9,30.1,23.8,6.3,28,12.13,117.450966448875,-0.0641771971646947,0.402039157249207,-0.0751818745299943,-0.859397408276713,0.12547811756102
1979-11-16,69.4,291,3.3,26.4,29.5,23.3,6.2,28.6,13.93,105.143057916065,1.06598280837331,1.17702928985312,0.903905974348636,-0.365997007515368,-0.521942996788587
1979-12-16,61.8,196.5,3.6,26.5,29.7,23.3,6.4,28,10.34,106.969043059046,0.65154885587846,0.83125122189676,0.845270491234629,0.256430632099799,-0.343420844678727
1980-01-16,50,11.2,4.5,26.3,30.1,22.6,7.5,25.5,5.17,118.136375936663,-1.56357668303811,0.302737343761324,0.427609181665668,0.0966432940754738,-0.457606178573048
1980-02-15,45.7,0,4.6,26.4,30.3,22.6,7.7,26.1,4.31,116.340289542255,-1.63800468952507,-1.01201079789685,0.237619697398126,0.0468717966759973,-0.903432516288396
1980-03-16,47.5,27,4.7,27.5,31.3,23.8,7.5,28.3,5.87,135.329844730799,-1.17405770140312,-2.03657001161039,-0.515615851780034,-0.377311519686225,-0.852211832212341
1980-04-16,59.7,199.5,4.1,28.3,31.7,25,6.7,31.1,8.87,126.440191350166,1.64624731916214,-0.303653450893315,0.0372954891694676,0.197472246775932,-0.0613560939244442
1980-05-16,69.4,65.9,4.1,28.7,31.6,25.9,5.7,31.7,8.27,118.183943459658,-0.471374969944918,0.149809311006006,-0.698030061989786,0.236523469285925,0.0905615367961956
1980-06-16,73.9,73.7,3.9,27.8,30.5,25.1,5.4,30.1,7.58,106.555017537368,0.720926475896217,0.959725176651245,-1.09340374055131,-0.081073123601494,0.0419851071200499
1980-07-16,70.3,16,4.3,27.7,30.7,24.7,6,28,6.18,116.79688857012,-1.13871330576102,-0.617606963419551,-0.704875324615246,-0.275485922752665,-0.0698630567725424
1980-08-16,72.5,40.8,4.2,27.3,30.2,24.4,5.8,28.1,3.39,116.907481425137,-0.623811786200979,-0.74571331487175,-0.334327681091493,-0.958857503714929,0.00167563542388516
1980-09-16,72.5,58.3,4.1,27.5,30.4,24.6,5.8,28.5,9.41,114.388220843398,-0.344063089736551,-1.17634814639517,0.000927858463411151,-1.48826972403365,-0.459932756124669
1980-10-16,69.4,174.7,3.8,27.2,30.4,24.1,6.3,28.6,11.8,118.238347229538,0.26588698775853,-0.276016628686185,-0.703737575093202,-0.803251768783736,-0.395461194588645
1980-11-16,65,226.5,3.5,26.9,30.2,23.6,6.6,28.9,13.49,109.708930266524,0.154662885643359,0.12234616495595,-0.278821393025539,-0.226831818071887,-0.840933291874781
1980-12-16,60.6,103.3,3.7,26.8,30.1,23.6,6.5,28.1,9.89,108.65320437841,-0.680712979268732,-0.171329676074478,-0.727721538031807,-0.213166597088488,-1.43575929084515
